,Country Name,Country Code,Indicator Name,Indicator Code,variable,value
4760,Middle East & North Africa (IDA & IBRD countries),TMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,20194543.2
4761,Tonga,TON,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,107381.3
4762,South Asia (IDA & IBRD),TSA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,27600833.0
4763,Sub-Saharan Africa (IDA & IBRD countries),TSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,15587464.83
4764,Trinidad and Tobago,TTO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,414657.0
4765,Tunisia,TUN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,480619.0
4766,Turkiye,TUR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,10001342.0
4767,Tuvalu,TUV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,6499.85
4768,Tanzania,TZA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,617266.0
4769,Uganda,UGA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,
4770,Ukraine,UKR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,723575.0
4771,Upper middle income,UMC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,323408466.2
4772,Uruguay,URY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,939427.0
4773,United States,USA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,50202917.0
4774,Uzbekistan,UZB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,
4775,St. Vincent and the Grenadines,VCT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,17502.0
4776,"Venezuela, RB",VEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,354540.0
4777,British Virgin Islands,VGB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,49149.42
4778,Virgin Islands (U.S.),VIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,
4779,Viet Nam,VNM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,12382524.0
4780,Vanuatu,VUT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,114552.6
4781,World,WLD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,751134664.9
4782,Samoa,WSM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,34950.0
4783,Kosovo,XKX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,
4784,"Yemen, Rep.",YEM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,334693.0
4785,South Africa,ZAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,4563618.0
4786,Zambia,ZMB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,
4787,Zimbabwe,ZWE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2017,
4788,Aruba,ABW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,58500.0
4789,Africa Eastern and Southern,AFE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4790,Afghanistan,AFG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4791,Africa Western and Central,AFW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,7937725.09
4792,Angola,AGO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,774225.0
4793,Albania,ALB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,134526.0
4794,Andorra,AND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4795,Arab World,ARB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,52545413.45
4796,United Arab Emirates,ARE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,18433133.0
4797,Argentina,ARG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,2184625.0
4798,Armenia,ARM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4799,American Samoa,ASM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,90245.0
4800,Antigua and Barbuda,ATG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,28826.0
4801,Australia,AUS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,8660067.0
4802,Austria,AUT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4803,Azerbaijan,AZE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4804,Burundi,BDI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4805,Belgium,BEL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,11503695.0
4806,Benin,BEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,321750.0
4807,Burkina Faso,BFA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4808,Bangladesh,BGD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,2946955.0
4809,Bulgaria,BGR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,241716.0
4810,Bahrain,BHR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,432207.0
4811,"Bahamas, The",BHS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1182836.0
4812,Bosnia and Herzegovina,BIH,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4813,Belarus,BLR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4814,Belize,BLZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,47729.0
4815,Bermuda,BMU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,4437.324
4816,Bolivia,BOL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4817,Brazil,BRA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,10061925.0
4818,Barbados,BRB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,100952.0
4819,Brunei Darussalam,BRN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,113125.0
4820,Bhutan,BTN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4821,Botswana,BWA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4822,Central African Republic,CAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4823,Canada,CAN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,6763247.0
4824,Central Europe and the Baltics,CEB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,6497688.0
4825,Switzerland,CHE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,119133.0
4826,Channel Islands,CHI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4827,Chile,CHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,4661306.0
4828,China,CHN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,234618700.0
4829,Cote d'Ivoire,CIV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,924596.0
4830,Cameroon,CMR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,387000.0
4831,"Congo, Dem. Rep.",COD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,55599.0
4832,"Congo, Rep.",COG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,739000.0
4833,Colombia,COL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,4181330.0
4834,Comoros,COM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,55032.5
4835,Cabo Verde,CPV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,84041.0
4836,Costa Rica,CRI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1492791.0
4837,Caribbean small states,CSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,3896843.5
4838,Cuba,CUB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,349722.0
4839,Curacao,CUW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,96738.0
4840,Cayman Islands,CYM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4841,Cyprus,CYP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,416502.0
4842,Czechia,CZE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4843,Germany,DEU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,15094593.0
4844,Djibouti,DJI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,859000.0
4845,Dominica,DMA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,7393.0
4846,Denmark,DNK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,833830.0
4847,Dominican Republic,DOM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1906487.0
4848,Algeria,DZA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1844422.0
4849,East Asia & Pacific (excluding high income),EAP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,306757083.2
4850,Early-demographic dividend,EAR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,114958471.8
4851,East Asia & Pacific,EAS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,443275555.5
4852,Europe & Central Asia (excluding high income),ECA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,17114404.03
4853,Europe & Central Asia,ECS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,123273024.8
4854,Ecuador,ECU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,2212486.0
4855,"Egypt, Arab Rep.",EGY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,5950632.0
4856,Euro area,EMU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,91887867.0
4857,Eritrea,ERI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,37259.65
4858,Spain,ESP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,17165709.0
4859,Estonia,EST,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,239576.0
4860,Ethiopia,ETH,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4861,European Union,EUU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,98065900.0
4862,Fragile and conflict affected situations,FCS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,10187552.31
4863,Finland,FIN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1594271.0
4864,Fiji,FJI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,279465.5
4865,France,FRA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,5051326.0
4866,Faroe Islands,FRO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,35039.3
4867,"Micronesia, Fed. Sts.",FSM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,32194.52
4868,Gabon,GAB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,156000.0
4869,United Kingdom,GBR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,10315574.0
4870,Georgia,GEO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,348240.0
4871,Ghana,GHA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1056785.0
4872,Gibraltar,GIB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,17114.73
4873,Guinea,GIN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,237366.0
4874,"Gambia, The",GMB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,61250.0
4875,Guinea-Bissau,GNB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,47433.09
4876,Equatorial Guinea,GNQ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,9941.5
4877,Greece,GRC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,5398220.0
4878,Grenada,GRD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,23887.0
4879,Greenland,GRL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,6998.705
4880,Guatemala,GTM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1530596.0
4881,Guam,GUM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,181846.0
4882,Guyana,GUY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,58210.0
4883,High income,HIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,358821345.2
4884,"Hong Kong SAR, China",HKG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,19641000.0
4885,Honduras,HND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,813164.0
4886,Heavily indebted poor countries (HIPC),HPC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4887,Croatia,HRV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,302126.0
4888,Haiti,HTI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,177010.0
4889,Hungary,HUN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4890,IBRD only,IBD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,415579175.2
4891,IDA & IBRD total,IBT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,445518111.8
4892,IDA total,IDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,29938936.61
4893,IDA blend,IDB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,7905460.5
4894,Indonesia,IDN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,12028360.0
4895,IDA only,IDX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4896,Isle of Man,IMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4897,India,IND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,16996593.0
4898,Not classified,INX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4899,Ireland,IRL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1000560.0
4900,"Iran, Islamic Rep.",IRN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,2368914.0
4901,Iraq,IRQ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,743211.1
4902,Iceland,ISL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,352300.0
4903,Israel,ISR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,2946000.0
4904,Italy,ITA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,10620925.0
4905,Jamaica,JAM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1833053.0
4906,Jordan,JOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,815354.0
4907,Japan,JPN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,23424446.0
4908,Kazakhstan,KAZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4909,Kenya,KEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1306283.0
4910,Kyrgyz Republic,KGZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4911,Cambodia,KHM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,541228.0
4912,Kiribati,KIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,52568.09
4913,St. Kitts and Nevis,KNA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,13491.5
4914,"Korea, Rep.",KOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,28874930.0
4915,Kuwait,KWT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,954527.75
4916,Latin America & Caribbean (excluding high income),LAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,37078484.0
4917,Lao PDR,LAO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4918,Lebanon,LBN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1305755.0
4919,Liberia,LBR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,118750.0
4920,Libya,LBY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,327096.8
4921,St. Lucia,LCA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,33657.0
4922,Latin America & Caribbean,LCN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,53585695.86
4923,Least developed countries: UN classification,LDC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4924,Low income,LIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4925,Liechtenstein,LIE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4926,Sri Lanka,LKA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,7000000.0
4927,Lower middle income,LMC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,83810562.07
4928,Low & middle income,LMY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,428486598.5
4929,Lesotho,LSO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4930,Late-demographic dividend,LTE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,360134832.5
4931,Lithuania,LTU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,749066.0
4932,Luxembourg,LUX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4933,Latvia,LVA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,474393.0
4934,"Macao SAR, China",MAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4935,St. Martin (French part),MAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4936,Morocco,MAR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,4715747.0
4937,Monaco,MCO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4938,Moldova,MDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,735.0142
4939,Madagascar,MDG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,179425.0
4940,Maldives,MDV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,82252.5
4941,Middle East & North Africa,MEA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,60471868.65
4942,Mexico,MEX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,6983149.0
4943,Marshall Islands,MHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,70146.41
4944,Middle income,MIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,424836730.0
4945,North Macedonia,MKD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4946,Mali,MLI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,
4947,Malta,MLT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,3314087.0
4948,Myanmar,MMR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,1043500.0
4949,Middle East & North Africa (excluding high income),MNA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2018,20155028.9
